Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Cor (product.metafields.shopify.color-pattern),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
anamnese-ficha-rinomodelacao,Anamnese e plano de rinomodelação,"<div><strong>1. Qualidade incomparável</strong></div>
<div>
<span></span><br>
</div>
<div>
<span>A ficha clínica de preenchedores faciais com ácido hialurônico é impressa em papel offset paperfect® com 90g/m².<br><br>Cada bloco contém 100 folhas em formato A4 (20x30cm) com impressão frente e verso.<br><br>Você conta com um cuidadoso acabamento, alto índice de lisura, opacidade, alvura e corpo, com alta nitidez e qualidade diferenciada. <br><br></span>
<div>
<meta charset=""utf-8"">
<div>
<meta charset=""utf-8"">
<p data-end=""495"" data-start=""457""><strong data-end=""495"" data-start=""461"">2. Personalização profissional</strong></p>
<p class="""" data-end=""551"" data-start=""497"">Você pode personalizar seu material de três formas:</p>
<ul data-end=""937"" data-start=""553"">
<li class="""" data-end=""666"" data-start=""553"">
<p class="""" data-end=""666"" data-start=""555""><strong data-end=""591"" data-start=""555"">Adquirindo um logotipo exclusivo</strong><span> </span>em nossa loja — utilizamos sua nova identidade visual e paleta de cores;</p>
</li>
<li class="""" data-end=""824"" data-start=""667"">
<p class="""" data-end=""824"" data-start=""669""><strong data-end=""706"" data-start=""669"">Enviando um logotipo já existente</strong>, preferencialmente em formato vetorial (Corel Draw ou Illustrator) ou PNG de alta resolução com fundo transparente;</p>
</li>
<li class="""" data-end=""937"" data-start=""825"">
<p class="""" data-end=""937"" data-start=""827""><strong data-end=""879"" data-start=""827"">Anexando até 3 arquivos da sua identidade visual</strong>, para garantir um layout totalmente alinhado à sua marca.</p>
</li>
</ul>
<p class="""" data-end=""1134"" data-start=""939"">Você receberá a arte para aprovação via WhatsApp em até<span> </span><strong data-end=""1011"" data-start=""995"">2 dias úteis</strong>, com possibilidade de ajustes antes da produção.<br><br data-end=""1063"" data-start=""1060""><strong>Não é possível fracionar a quantidade com dados / artes diferentes.</strong></p>
<p data-end=""1153"" data-start=""1136""><strong data-end=""1153"" data-start=""1140"">3. Prazos</strong></p>
<p class="""" data-end=""1200"" data-start=""1155"">Produção em até 12 dias úteis + Correios.</p>
</div>
</div>
</div>",Gráfica Harmonize,Office Supplies > General Office Supplies > Paper Products > Stationery,"",product,true,BLOCOS COM 100 FOLHAS,1 Bloco,,,,,,,,,650.0,,0,deny,manual,153.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/Anamnese_e_plano_de_rinomodela_o_ficha_clinica.webp?v=1749155328,1,Anamnese e plano de rinomodelação ficha clinica,false,,Ficha clínica completa para rinomodelação para estética avançada. Gráfica especializada.,,,,,,,,,,,,,,,kg,,,active
anamnese-ficha-rinomodelacao,,,,,,,,,2 Blocos,,,,,,,,,1300.0,,0,deny,manual,193.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
anamnese-ficha-rinomodelacao,,,,,,,,,3 Blocos,,,,,,,,,2000.0,,0,deny,manual,258.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
anamnese-ficha-rinomodelacao,,,,,,,,,5 Blocos,,,,,,,,,3250.0,,0,deny,manual,378.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
anamnese-ficha-rinomodelacao,,,,,,,,,10 Blocos,,,,,,,,,6500.0,,0,deny,manual,615.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
anamnese-fios-de-pdo,Anamnese Fios de PDO,"<div><strong>1. Qualidade incomparável</strong></div>
<div>
<span></span><br>
</div>
<div>
<span>A ficha clínica de tratamento estético facial é impressa em papel offset paperfect® com 90g/m².<br><br><meta charset=""UTF-8"">Cada bloco contém 100 folhas em formato A4 (21x29,7cm).<br><br>Você conta com um cuidadoso acabamento, alto índice de lisura, opacidade, alvura e corpo, com alta nitidez e qualidade diferenciada. <br><br></span>
<div>
<meta charset=""utf-8"">
<div>
<meta charset=""utf-8"">
<p data-start=""457"" data-end=""495""><strong data-start=""461"" data-end=""495"">2. Personalização profissional</strong></p>
<p data-start=""497"" data-end=""551"" class="""">Você pode personalizar seu material de três formas:</p>
<ul data-start=""553"" data-end=""937"">
<li data-start=""553"" data-end=""666"" class="""">
<p data-start=""555"" data-end=""666"" class=""""><strong data-start=""555"" data-end=""591"">Adquirindo um logotipo exclusivo</strong><span> </span>em nossa loja — utilizamos sua nova identidade visual e paleta de cores;</p>
</li>
<li data-start=""667"" data-end=""824"" class="""">
<p data-start=""669"" data-end=""824"" class=""""><strong data-start=""669"" data-end=""706"">Enviando um logotipo já existente</strong>, preferencialmente em formato vetorial (Corel Draw ou Illustrator) ou PNG de alta resolução com fundo transparente;</p>
</li>
<li data-start=""825"" data-end=""937"" class="""">
<p data-start=""827"" data-end=""937"" class=""""><strong data-start=""827"" data-end=""879"">Anexando até 3 arquivos da sua identidade visual</strong>, para garantir um layout totalmente alinhado à sua marca.</p>
</li>
</ul>
<p data-start=""939"" data-end=""1134"" class="""">Você receberá a arte para aprovação via WhatsApp em até<span> </span><strong data-start=""995"" data-end=""1011"">2 dias úteis</strong>, com possibilidade de ajustes antes da produção.<br><br data-start=""1060"" data-end=""1063""><strong>Não é possível fracionar a quantidade com dados / artes diferentes.</strong></p>
<p data-start=""1136"" data-end=""1153""><strong data-start=""1140"" data-end=""1153"">3. Prazos</strong></p>
<p data-start=""1155"" data-end=""1200"" class="""">Produção em até 12 dias úteis + Correios.</p>
</div>
</div>
</div>",Gráfica Harmonize,Office Supplies > General Office Supplies > Paper Products > Stationery,"","anamnesecorporal, anamnesefacial, product",true,BLOCOS COM 100 FOLHAS,1 Bloco,,,,,,,,,650.0,,0,deny,manual,153.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/anamnese-fios-pdo.webp?v=1749147885,1,anamnese para aplicação de fios de PDO de alta qualidade,false,,Anamnese de fios de pdo ideal para profissionais de saúde e estética que buscam precisão e personalização no atendimento.,,,,,,,,,,,,,,,kg,,,active
anamnese-fios-de-pdo,,,,,,,,,2 Blocos,,,,,,,,,1300.0,,0,deny,manual,193.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
anamnese-fios-de-pdo,,,,,,,,,3 Blocos,,,,,,,,,2000.0,,0,deny,manual,258.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
anamnese-fios-de-pdo,,,,,,,,,5 Blocos,,,,,,,,,3250.0,,0,deny,manual,378.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
anamnese-fios-de-pdo,,,,,,,,,10 Blocos,,,,,,,,,6500.0,,0,deny,manual,615.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
anamnese-ultraformer,Anamnese Ultraformer,"<div><strong>1. Qualidade incomparável</strong></div>
<div>
<span></span><br>
</div>
<div>
<span>A ficha clínica de tratamento estético facial é impressa em papel offset paperfect® com 90g/m².<br><br><meta charset=""utf-8"">Cada bloco contém 100 folhas em formato A4 (21x29,7cm).<br><br>Você conta com um cuidadoso acabamento, alto índice de lisura, opacidade, alvura e corpo, com alta nitidez e qualidade diferenciada. <br><br></span>
<div>
<meta charset=""utf-8"">
<div>
<meta charset=""utf-8"">
<p data-end=""495"" data-start=""457""><strong data-end=""495"" data-start=""461"">2. Personalização profissional</strong></p>
<p class="""" data-end=""551"" data-start=""497"">Você pode personalizar seu material de três formas:</p>
<ul data-end=""937"" data-start=""553"">
<li class="""" data-end=""666"" data-start=""553"">
<p class="""" data-end=""666"" data-start=""555""><strong data-end=""591"" data-start=""555"">Adquirindo um logotipo exclusivo</strong><span> </span>em nossa loja — utilizamos sua nova identidade visual e paleta de cores;</p>
</li>
<li class="""" data-end=""824"" data-start=""667"">
<p class="""" data-end=""824"" data-start=""669""><strong data-end=""706"" data-start=""669"">Enviando um logotipo já existente</strong>, preferencialmente em formato vetorial (Corel Draw ou Illustrator) ou PNG de alta resolução com fundo transparente;</p>
</li>
<li class="""" data-end=""937"" data-start=""825"">
<p class="""" data-end=""937"" data-start=""827""><strong data-end=""879"" data-start=""827"">Anexando até 3 arquivos da sua identidade visual</strong>, para garantir um layout totalmente alinhado à sua marca.</p>
</li>
</ul>
<p class="""" data-end=""1134"" data-start=""939"">Você receberá a arte para aprovação via WhatsApp em até<span> </span><strong data-end=""1011"" data-start=""995"">2 dias úteis</strong>, com possibilidade de ajustes antes da produção.<br><br data-end=""1063"" data-start=""1060""><strong>Não é possível fracionar a quantidade com dados / artes diferentes.</strong></p>
<p data-end=""1153"" data-start=""1136""><strong data-end=""1153"" data-start=""1140"">3. Prazos</strong></p>
<p class="""" data-end=""1200"" data-start=""1155"">Produção em até 12 dias úteis + Correios.</p>
</div>
</div>
</div>",Gráfica Harmonize,Office Supplies > General Office Supplies > Paper Products > Stationery,"","anamnesecorporal, anamnesefacial, product",true,BLOCOS COM 100 FOLHAS,1 Bloco,,,,,,,,,650.0,,0,deny,manual,153.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/anamnese-ultraformer.webp?v=1749147927,1,Anamnese e planejamento de ultraformer,false,,Anamnese de ultraformer ideal para profissionais de saúde e estética que buscam precisão e personalização no atendimento.,,,,,,,,,,,,,,,kg,,,active
anamnese-ultraformer,,,,,,,,,2 Blocos,,,,,,,,,1300.0,,0,deny,manual,193.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
anamnese-ultraformer,,,,,,,,,3 Blocos,,,,,,,,,2000.0,,0,deny,manual,258.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
anamnese-ultraformer,,,,,,,,,5 Blocos,,,,,,,,,3250.0,,0,deny,manual,378.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
anamnese-ultraformer,,,,,,,,,10 Blocos,,,,,,,,,6500.0,,0,deny,manual,615.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
anamnese-bioestimulador-de-colageno,Anamnese Bioestimulador de Colágeno,"<div><strong>1. Qualidade incomparável</strong></div>
<div>
<span></span><br>
</div>
<div>
<span>A anamnese de bioestimulador de colágeno é impressa em papel offset paperfect® com 90g/m².<br><br><meta charset=""UTF-8"">Cada bloco contém 100 folhas em formato A4 (21x29,7cm).<br><br>Você conta com um cuidadoso acabamento, alto índice de lisura, opacidade, alvura e corpo, com alta nitidez e qualidade diferenciada. <br><br></span>
<div>
<meta charset=""utf-8"">
<p data-end=""495"" data-start=""457""><strong data-end=""495"" data-start=""461"">2. Personalização profissional</strong></p>
<p class="""" data-end=""551"" data-start=""497"">Você pode personalizar seu material de três formas:</p>
<ul data-end=""937"" data-start=""553"">
<li class="""" data-end=""666"" data-start=""553"">
<p class="""" data-end=""666"" data-start=""555""><strong data-end=""591"" data-start=""555"">Adquirindo um logotipo exclusivo</strong><span> </span>em nossa loja — utilizamos sua nova identidade visual e paleta de cores;</p>
</li>
<li class="""" data-end=""824"" data-start=""667"">
<p class="""" data-end=""824"" data-start=""669""><strong data-end=""706"" data-start=""669"">Enviando um logotipo já existente</strong>, preferencialmente em formato vetorial (Corel Draw ou Illustrator) ou PNG de alta resolução com fundo transparente;</p>
</li>
<li class="""" data-end=""937"" data-start=""825"">
<p class="""" data-end=""937"" data-start=""827""><strong data-end=""879"" data-start=""827"">Anexando até 3 arquivos da sua identidade visual</strong>, para garantir um layout totalmente alinhado à sua marca.</p>
</li>
</ul>
<p class="""" data-end=""1134"" data-start=""939"">Você receberá a arte para aprovação via WhatsApp em até<span> </span><strong data-end=""1011"" data-start=""995"">2 dias úteis</strong>, com possibilidade de ajustes antes da produção.<br><br data-end=""1063"" data-start=""1060""><strong>Não é possível fracionar a quantidade com dados / artes diferentes.</strong></p>
<p data-end=""1153"" data-start=""1136""><strong data-end=""1153"" data-start=""1140"">3. Prazos</strong></p>
<p class="""" data-end=""1200"" data-start=""1155"">Produção em até 12 dias úteis + Correios.</p>
</div>
</div>",Gráfica Harmonize,Office Supplies > General Office Supplies > Paper Products > Stationery,"","anamnesecorporal, anamnesefacial, product",true,BLOCOS COM 100 FOLHAS,1 Bloco,,,,,,,,,650.0,,0,deny,manual,153.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/anamnese-bioestimulador-colageno.webp?v=1749149375,1,Anamnese completa para bioestimulador de colágeno,false,,Anamnese de bioestimulador de colágeno ideal para profissionais de saúde e estética que buscam precisão e personalização no atendimento. Gráfica e papelaria especializada.,,,,,,,,,,,,,,,kg,,,active
anamnese-bioestimulador-de-colageno,,,,,,,,,2 Blocos,,,,,,,,,1300.0,,0,deny,manual,193.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
anamnese-bioestimulador-de-colageno,,,,,,,,,3 Blocos,,,,,,,,,2000.0,,0,deny,manual,258.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
anamnese-bioestimulador-de-colageno,,,,,,,,,5 Blocos,,,,,,,,,3250.0,,0,deny,manual,378.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
anamnese-bioestimulador-de-colageno,,,,,,,,,10 Blocos,,,,,,,,,6500.0,,0,deny,manual,615.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
anamnese-sculptra,Anamnese Sculptra,"<div><strong>1. Qualidade incomparável</strong></div>
<div>
<span></span><br>
</div>
<div>
<span>A ficha clínica de tratamento estético facial é impressa em papel offset paperfect® com 90g/m².<br><br><meta charset=""utf-8"">Cada bloco contém 100 folhas em formato A4 (21x29,7cm).<br><br>Você conta com um cuidadoso acabamento, alto índice de lisura, opacidade, alvura e corpo, com alta nitidez e qualidade diferenciada. <br><br></span>
<div>
<meta charset=""utf-8"">
<div>
<meta charset=""utf-8"">
<p data-end=""495"" data-start=""457""><strong data-end=""495"" data-start=""461"">2. Personalização profissional</strong></p>
<p class="""" data-end=""551"" data-start=""497"">Você pode personalizar seu material de três formas:</p>
<ul data-end=""937"" data-start=""553"">
<li class="""" data-end=""666"" data-start=""553"">
<p class="""" data-end=""666"" data-start=""555""><strong data-end=""591"" data-start=""555"">Adquirindo um logotipo exclusivo</strong><span> </span>em nossa loja — utilizamos sua nova identidade visual e paleta de cores;</p>
</li>
<li class="""" data-end=""824"" data-start=""667"">
<p class="""" data-end=""824"" data-start=""669""><strong data-end=""706"" data-start=""669"">Enviando um logotipo já existente</strong>, preferencialmente em formato vetorial (Corel Draw ou Illustrator) ou PNG de alta resolução com fundo transparente;</p>
</li>
<li class="""" data-end=""937"" data-start=""825"">
<p class="""" data-end=""937"" data-start=""827""><strong data-end=""879"" data-start=""827"">Anexando até 3 arquivos da sua identidade visual</strong>, para garantir um layout totalmente alinhado à sua marca.</p>
</li>
</ul>
<p class="""" data-end=""1134"" data-start=""939"">Você receberá a arte para aprovação via WhatsApp em até<span> </span><strong data-end=""1011"" data-start=""995"">2 dias úteis</strong>, com possibilidade de ajustes antes da produção.<br><br data-end=""1063"" data-start=""1060""><strong>Não é possível fracionar a quantidade com dados / artes diferentes.</strong></p>
<p data-end=""1153"" data-start=""1136""><strong data-end=""1153"" data-start=""1140"">3. Prazos</strong></p>
<p class="""" data-end=""1200"" data-start=""1155"">Produção em até 12 dias úteis + Correios.</p>
</div>
</div>
</div>",med logos,Office Supplies > General Office Supplies > Paper Products > Stationery,"","anamnesecorporal, anamnesefacial, product",true,BLOCOS COM 100 FOLHAS,1 Bloco,,,,,,,,,650.0,,0,deny,manual,153.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0686/8379/2622/files/anamnese-sculptra.webp?v=1749147988,1,Anamnese e impressão gráfica para estética avançada sculptra,false,,Anamnese de Sculptra ideal para profissionais de saúde e estética que buscam precisão e personalização no atendimento.,,,,,,,,,,,,,,,kg,,,active
anamnese-sculptra,,,,,,,,,2 Blocos,,,,,,,,,1300.0,,0,deny,manual,193.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
anamnese-sculptra,,,,,,,,,3 Blocos,,,,,,,,,2000.0,,0,deny,manual,258.90,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
